slug	title_en	title_te	year	director	tmdb_id	has_poster	has_synopsis	url
adhirindhi-guru-1997	Adhirindhi Guru		1997	Sagar		YES	YES	http://localhost:3000/movies/adhirindhi-guru-1997
rakshakudu-1997	Rakshakudu	రక్షకుడు	1997	Praveen Gandhi		YES	YES	http://localhost:3000/movies/rakshakudu-1997
bala-ramayanam-1997	Bala Ramayanam		1997	Gunasekhar		YES	YES	http://localhost:3000/movies/bala-ramayanam-1997
rukmini-1997	Rukmini		1997	Ravi Raja Pinisetty and starring Vineeth and Preetha Vijayakumar		YES	YES	http://localhost:3000/movies/rukmini-1997
mama-bagunnava-1997	Mama Bagunnava		1997	Kodi Ramakrishna		YES	YES	http://localhost:3000/movies/mama-bagunnava-1997
ratchagan-1997	Ratchagan		1997	Praveen Gandhi	179848	YES	YES	http://localhost:3000/movies/ratchagan-1997
adimai-changili-1997	Adimai Changili		1997	R K Selvamani	326286	YES	YES	http://localhost:3000/movies/adimai-changili-1997
kadavul-1997	Kadavul		1997	Velu Prabhakaran	304733	NO	YES	http://localhost:3000/movies/kadavul-1997
annamayya-1997	Annamayya		1997	K. Raghavendra Rao	80798	YES	YES	http://localhost:3000/movies/annamayya-1997
thadayam-1997	Thadayam		1997	Ramesh Balakrishnan	503340	NO	YES	http://localhost:3000/movies/thadayam-1997
chilakkottudu-1997	Chilakkottudu		1997	E. V. V. Satyanarayana		YES	YES	http://localhost:3000/movies/chilakkottudu-1997
pelli-chesukundam-1997	Pelli Chesukundam		1997	Muthyala Subbaiah	279475	YES	YES	http://localhost:3000/movies/pelli-chesukundam-1997
preminchukundam-raa-1997	Preminchukundam Raa		1997	Jayant Paranji	82600	YES	YES	http://localhost:3000/movies/preminchukundam-raa-1997
chinnabbayi-1997	Chinnabbayi		1997	K. Viswanath	443657	YES	YES	http://localhost:3000/movies/chinnabbayi-1997
gokulamlo-seetha-1997	Gokulamlo Seetha		1997	Muthyala Subbaiah	99158	YES	YES	http://localhost:3000/movies/gokulamlo-seetha-1997
devudu-1997	Devudu		1997	Ravi Raja Pinisetty	695931	YES	YES	http://localhost:3000/movies/devudu-1997
omkaram-1997	Omkaram		1997	Upendra	336071	YES	YES	http://localhost:3000/movies/omkaram-1997
osey-ramulamma-1997	Osey Ramulamma		1997	Dasari Narayana Rao	307929	YES	YES	http://localhost:3000/movies/osey-ramulamma-1997
priyaragalu-1997	Priyaragalu		1997	Muppalaneni Shiva		YES	YES	http://localhost:3000/movies/priyaragalu-1997
judaai-1997	Judaai		1997	Raj Kanwar	108368	YES	YES	http://localhost:3000/movies/judaai-1997
veedevadandi-babu-1997	Veedevadandi Babu		1997	Karl Hartl	259020	YES	YES	http://localhost:3000/movies/veedevadandi-babu-1997
kaun-sachcha-kaun-jhootha-1997	Kaun Sachcha Kaun Jhootha		1997	Partho Ghosh	322345	YES	YES	http://localhost:3000/movies/kaun-sachcha-kaun-jhootha-1997
pittala-dora-1996	Pittala Dora		1996	Kodi Ramakrishna		YES	YES	http://localhost:3000/movies/pittala-dora-1996
akka-bagunnava-1996	Akka! Bagunnava?		1996	Jandhyala		YES	YES	http://localhost:3000/movies/akka-bagunnava-1996
mummy-mee-aayanochadu-1996	Mummy Mee Aayanochadu		1996	K. Raghavendra Rao	1600105	YES	YES	http://localhost:3000/movies/mummy-mee-aayanochadu-1996
adirindi-alludu-1996	Adirindi Alludu		1996	E.V.V. Satyanarayana		NO	YES	http://localhost:3000/movies/adirindi-alludu-1996
vinodam-1996	Vinodam		1996	S. V. Krishna Reddy	401402	YES	YES	http://localhost:3000/movies/vinodam-1996
ninne-pelladatha-1996	Ninne Pelladatha		1996	Pasupuleti Krishna Vamsi	137455	YES	YES	http://localhost:3000/movies/ninne-pelladatha-1996
deyyam-1996	Deyyam		1996	Ram Gopal Varma	409197	YES	YES	http://localhost:3000/movies/deyyam-1996
vinodham-1996	Vinodham		1996	S.V. Krishna Reddy	401402	YES	YES	http://localhost:3000/movies/vinodham-1996
pellala-rajyam-1996	Pellala Rajyam		1996	S. V. Krishna Reddy	1394717	YES	YES	http://localhost:3000/movies/pellala-rajyam-1996
maavichiguru-1996	Maavichiguru		1996	S. V. Krishna Reddy	77037	YES	YES	http://localhost:3000/movies/maavichiguru-1996
mrugam-1996	Mrugam		1996	Rudraraju Suresh Varma	528757	YES	YES	http://localhost:3000/movies/mrugam-1996
maa-aavida-collector-1996	Maa Aavida Collector		1996	Kodi Ramakrishna		YES	YES	http://localhost:3000/movies/maa-aavida-collector-1996
pelli-sandadi-1996	Pelli Sandadi		1996	K Raghavendra Rao	322265	YES	YES	http://localhost:3000/movies/pelli-sandadi-1996
jabilamma-pelli-1996	Jabilamma Pelli		1996	Kodanda Rami Reddy		YES	YES	http://localhost:3000/movies/jabilamma-pelli-1996
puttinti-gowravam-1996	Puttinti Gowravam		1996	K. Vasu		NO	YES	http://localhost:3000/movies/puttinti-gowravam-1996
jagadeka-veerudu-1996	Jagadeka Veerudu		1996	Sagar	473860	YES	YES	http://localhost:3000/movies/jagadeka-veerudu-1996
bombay-priyudu-1996	Bombay Priyudu		1996	K. Raghavendra Rao	80946	YES	YES	http://localhost:3000/movies/bombay-priyudu-1996
merupu-1996	Merupu		1996	Gopichand Nadella	994580	YES	YES	http://localhost:3000/movies/merupu-1996
saahasa-veerudu-saagara-kanya-1996	Saahasa Veerudu Saagara Kanya		1996	K Raghavendra Rao	279479	YES	YES	http://localhost:3000/movies/saahasa-veerudu-saagara-kanya-1996
srikaram-1996	Srikaram		1996	Muthyala Subbaiah		YES	YES	http://localhost:3000/movies/srikaram-1996
akkada-ammayi-ikkada-abbayi-1996	Akkada Ammayi Ikkada Abbayi		1996	E.V.V. Satyanarayana	115050	YES	NO	http://localhost:3000/movies/akkada-ammayi-ikkada-abbayi-1996
ramayanam-1996	Ramayanam		1996	Gunasekhar	80940	YES	YES	http://localhost:3000/movies/ramayanam-1996
vamsanikokkadu-1996	Vamsanikokkadu		1996	Sarath	281876	YES	YES	http://localhost:3000/movies/vamsanikokkadu-1996
family-1996	Family		1996	Toshiki Sato	609323	YES	YES	http://localhost:3000/movies/family-1996
akkum-bakkum-1996	Akkum Bakkum		1996	Ram Gopal Varma		YES	YES	http://localhost:3000/movies/akkum-bakkum-1996
intlo-illalu-vantintlo-priyuralu-1996	Intlo Illalu Vantintlo Priyuralu		1996	E.V.V. Satyanarayana	279478	YES	YES	http://localhost:3000/movies/intlo-illalu-vantintlo-priyuralu-1996
army-1996	Army		1996	Raam Shetty	160261	YES	YES	http://localhost:3000/movies/army-1996
naidugaari-kutumbam-1996	Naidugaari Kutumbam		1996	Boyina Subba Rao	925822	NO	YES	http://localhost:3000/movies/naidugaari-kutumbam-1996
best-actress-1996	Best Actress		1996		286551	NO	YES	http://localhost:3000/movies/best-actress-1996
senathipathi-1996	Senathipathi		1996	M. Rathnakumar	884977	YES	YES	http://localhost:3000/movies/senathipathi-1996
amma-ammani-choodalanivundi-1996	Amma Ammani Choodalanivundi		1996	Sagar		NO	YES	http://localhost:3000/movies/amma-ammani-choodalanivundi-1996
sampradayam-1996	Sampradayam		1996	S. V. Krishna Reddy		NO	YES	http://localhost:3000/movies/sampradayam-1996
gulabi-1996	Gulabi		1996	Krishna Vamsi		YES	YES	http://localhost:3000/movies/gulabi-1996
ooha-1996	Ooha		1996	S.V. Krishna Reddy		YES	YES	http://localhost:3000/movies/ooha-1996
amma-durgamma-1996	Amma Durgamma	అమ్మ దుర్గమ్మ	1996	Om Sai Prakash		NO	NO	http://localhost:3000/movies/amma-durgamma-1996
gunshot-1996	Gunshot		1996	S.V. Krishna Reddy		YES	YES	http://localhost:3000/movies/gunshot-1996
yuvathurki-1996	Yuvathurki		1996	Bhadran	359554	NO	YES	http://localhost:3000/movies/yuvathurki-1996
mr-bechara-1996	Mr. Bechara		1996	K. Bhagyaraj	142136	YES	YES	http://localhost:3000/movies/mr-bechara-1996
ninne-pelladata-1996	Ninne Pelladata		1996	Krishna Vamsi	137455	YES	YES	http://localhost:3000/movies/ninne-pelladata-1996
tamizh-selvan-1996	Tamizh Selvan		1996	Bharathiraja	78968	NO	YES	http://localhost:3000/movies/tamizh-selvan-1996
devaraagam-1996	Devaraagam		1996	Bharathan	307820	YES	YES	http://localhost:3000/movies/devaraagam-1996
pavithra-bandham-1996	Pavithra Bandham		1996	Muthyala Subbaiah	279477	YES	YES	http://localhost:3000/movies/pavithra-bandham-1996
rayudugaru-nayudugaru-1996	Rayudugaru Nayudugaru		1996	Dasari Narayana Rao		NO	YES	http://localhost:3000/movies/rayudugaru-nayudugaru-1996
sri-krishnarjuna-vijayam-1996	Sri Krishnarjuna Vijayam		1996	Singeetam Srinivasa Rao	698515	YES	YES	http://localhost:3000/movies/sri-krishnarjuna-vijayam-1996
drohi-1996	Drohi		1996	Ram Gopal Varma	78848	YES	YES	http://localhost:3000/movies/drohi-1996
sarada-bullodu-1996	Sarada Bullodu		1996	Ravi Raja Pinisetty	279482	YES	YES	http://localhost:3000/movies/sarada-bullodu-1996
dharma-chakram-1996	Dharma Chakram		1996	Suresh Krissna	81053	YES	YES	http://localhost:3000/movies/dharma-chakram-1996
ramudochadu-1996	Ramudochadu		1996	A. Kodandarami Reddy	577823	YES	YES	http://localhost:3000/movies/ramudochadu-1996
ladies-doctor-1996	Ladies Doctor		1996	Joe D'Amato	292610	YES	YES	http://localhost:3000/movies/ladies-doctor-1996
subha-sankalpam-1995	Subha Sankalpam		1995	K. Viswanath	737962	YES	YES	http://localhost:3000/movies/subha-sankalpam-1995
rikshavodu-1995	Rikshavodu		1995	Kodi Ramakrishna	115051	YES	YES	http://localhost:3000/movies/rikshavodu-1995
aunty-1995	Aunty		1995	Mouli	1336722	YES	YES	http://localhost:3000/movies/aunty-1995
ayanaku-iddaru-1995	Ayanaku Iddaru	ఆయనకు ఇద్దరు	1995	E.V.V. Satyanarayana		YES	YES	http://localhost:3000/movies/ayanaku-iddaru-1995
stri-1995	Stri		1995	K. S. Sethumadhavan	334448	YES	YES	http://localhost:3000/movies/stri-1995
subhamastu-1995	Subhamastu		1995	Krishna Vamsi		NO	YES	http://localhost:3000/movies/subhamastu-1995
aayanaki-iddaru-1995	Aayanaki Iddaru		1995	E. V. V. Satyanarayana	274355	YES	YES	http://localhost:3000/movies/aayanaki-iddaru-1995
ghatotkachudu-1995	Ghatotkachudu		1995	S. V. Krishna Reddy	436834	YES	YES	http://localhost:3000/movies/ghatotkachudu-1995
gharana-bullodu-1995	Gharana Bullodu		1995	K. Raghavendra Rao	261568	YES	YES	http://localhost:3000/movies/gharana-bullodu-1995
mounam-1995	Mounam		1995	C. Umamaheswara Rao		YES	YES	http://localhost:3000/movies/mounam-1995
vaddu-bava-thappu-1995	Vaddu Bava Thappu		1995	K. Ajay Kumar		YES	YES	http://localhost:3000/movies/vaddu-bava-thappu-1995
punya-bhoomi-naa-desam-1995	Punya Bhoomi Naa Desam		1995	A. Kodandarami Reddy	927811	YES	YES	http://localhost:3000/movies/punya-bhoomi-naa-desam-1995
real-hero-1995	Real Hero		1995	S. S. Ravichandra		YES	YES	http://localhost:3000/movies/real-hero-1995
money-money-1995	Money Money		1995	Siva Nageswara Rao	403401	YES	YES	http://localhost:3000/movies/money-money-1995
telugu-veera-levara-1995	Telugu Veera Levara		1995	E.V.V. Satyanarayana	637464	YES	YES	http://localhost:3000/movies/telugu-veera-levara-1995
gulabi-1995	Gulabi		1995	Pasupuleti Krishna Vamsi	393652	YES	YES	http://localhost:3000/movies/gulabi-1995
nirantharam-1995	Nirantharam		1995	Sivanage Gowda	1411054	YES	YES	http://localhost:3000/movies/nirantharam-1995
amma-donga-1995	Amma Donga!		1995	Sagar	995385	YES	YES	http://localhost:3000/movies/amma-donga-1995
pelli-sandadi-1995	Pelli Sandadi		1995	K. Raghavendra Rao	322265	YES	YES	http://localhost:3000/movies/pelli-sandadi-1995
raja-simham-1995	Raja Simham		1995	K. Raghavendra Rao		NO	YES	http://localhost:3000/movies/raja-simham-1995
chilakapachcha-kaapuram-1995	Chilakapachcha Kaapuram		1995	E.V.V. Satyanarayana		YES	YES	http://localhost:3000/movies/chilakapachcha-kaapuram-1995
sisindri-1995	Sisindri		1995	Singeetam Srinivasa Rao	307954	YES	YES	http://localhost:3000/movies/sisindri-1995
vaddu-bava-tappu-1995	Vaddu Bava Tappu		1995	K. Ajay Kumar	676787	NO	YES	http://localhost:3000/movies/vaddu-bava-tappu-1995
alluda-majaka-1995	Alluda Majaka		1995	E.V.V. Satyanarayana	76116	YES	YES	http://localhost:3000/movies/alluda-majaka-1995
laadla-1995	Laadla		1995		197483	NO	YES	http://localhost:3000/movies/laadla-1995
ghatothkachudu-1995	Ghatothkachudu		1995	S.V. Krishna Reddy	436834	YES	NO	http://localhost:3000/movies/ghatothkachudu-1995
chilakapacha-kapuram-1995	Chilakapacha Kapuram		1995	Kodi Ramakrishna	676782	NO	YES	http://localhost:3000/movies/chilakapacha-kapuram-1995
muthu-kaalai-1995	Muthu Kaalai		1995	Gokula Krishnan	78759	YES	YES	http://localhost:3000/movies/muthu-kaalai-1995
ammoru-1995	Ammoru		1995	Kodi Ramakrishna	281872	YES	YES	http://localhost:3000/movies/ammoru-1995
maidan-e-jung-1995	Maidan-E-Jung		1995	K. C. Bokadia	161459	YES	YES	http://localhost:3000/movies/maidan-e-jung-1995
orey-rikshaw-1995	Orey Rikshaw		1995	Dasari Narayana Rao		YES	YES	http://localhost:3000/movies/orey-rikshaw-1995
sankalpam-1995	Sankalpam		1995	A. M. Rathnam		YES	YES	http://localhost:3000/movies/sankalpam-1995
bhale-bullodu-1995	Bhale Bullodu		1995	Sarath		YES	YES	http://localhost:3000/movies/bhale-bullodu-1995
asuran-1995	Asuran		1995	Velu Prabhakaran	623081	YES	YES	http://localhost:3000/movies/asuran-1995
makkal-aatchi-1995	Makkal Aatchi		1995	R K Selvamani	848411	YES	YES	http://localhost:3000/movies/makkal-aatchi-1995
veer-1995	Veer		1995	Kanti Shah	777141	YES	YES	http://localhost:3000/movies/veer-1995
vajram-1995	Vajram		1995	S.V. Krishna Reddy	578050	YES	YES	http://localhost:3000/movies/vajram-1995
ketu-duplicatu-1995	Ketu Duplicatu		1995	Relangi Narasimha Rao		YES	YES	http://localhost:3000/movies/ketu-duplicatu-1995
rambantu-1995	Rambantu		1995	Bavu		YES	YES	http://localhost:3000/movies/rambantu-1995
pokiri-raja-1995	Pokiri Raja		1995	A. Kodandarami Reddy	279483	YES	YES	http://localhost:3000/movies/pokiri-raja-1995
big-boss-1995	Big Boss		1995	Vijaya Bapineedu	410217	YES	YES	http://localhost:3000/movies/big-boss-1995
adavi-dora-1995	Adavi Dora		1995	K. Raghavendra Rao		YES	YES	http://localhost:3000/movies/adavi-dora-1995
maatho-pettukoku-1995	Maatho Pettukoku		1995	A. Kodandarami Reddy	695947	YES	YES	http://localhost:3000/movies/maatho-pettukoku-1995
lingababu-love-story-1995	Lingababu Love Story		1995	Vamsy	968264	YES	YES	http://localhost:3000/movies/lingababu-love-story-1995
sogasu-chuda-taramaa-1995	Sogasu Chuda Taramaa		1995	Gunasekhar	464427	YES	YES	http://localhost:3000/movies/sogasu-chuda-taramaa-1995
taj-mahal-1995	Taj Mahal		1995	Muppalaneni Shiva	464424	YES	YES	http://localhost:3000/movies/taj-mahal-1995
pedarayudu-1995	Pedarayudu		1995	Ravi Raja Pinisetty	78840	YES	YES	http://localhost:3000/movies/pedarayudu-1995
super-mogudu-1995	Super Mogudu		1995	Krishna		NO	YES	http://localhost:3000/movies/super-mogudu-1995
bharata-simham-1995	Bharata Simham		1995	Sagar		YES	YES	http://localhost:3000/movies/bharata-simham-1995
dear-brother-1995	Dear Brother		1995	S. S. Ravichandra		YES	YES	http://localhost:3000/movies/dear-brother-1995
aadaalla-majaka-1995	Aadaalla Majaka		1995	Muthyala Subbaiah	994572	YES	YES	http://localhost:3000/movies/aadaalla-majaka-1995
ketu-duplicate-1995	Ketu Duplicate		1995	Relangi Narasimha Rao		YES	YES	http://localhost:3000/movies/ketu-duplicate-1995
paappi-devataa-1995	Paappi Devataa		1995	Harmesh Malhotra	591939	YES	YES	http://localhost:3000/movies/paappi-devataa-1995
himapatha-1995	Himapatha		1995	S V Rajendra Singh Babu	1515039	YES	YES	http://localhost:3000/movies/himapatha-1995
lucky-chance-1994	Lucky Chance		1994	Siva Nageshwara Rao	393763	YES	YES	http://localhost:3000/movies/lucky-chance-1994
raitu-bharatam-1994	Raitu Bharatam		1994	Tripuraneni Chittibabu		YES	YES	http://localhost:3000/movies/raitu-bharatam-1994
jailor-gaari-abbayi-1994	Jailor Gaari Abbayi		1994	Sarath Babu		YES	YES	http://localhost:3000/movies/jailor-gaari-abbayi-1994
bobbili-simham-1994	Bobbili Simham		1994	B. Gopal	280351	YES	YES	http://localhost:3000/movies/bobbili-simham-1994
gangmaster-1994	Gangmaster		1994	B. Gopal	511339	YES	YES	http://localhost:3000/movies/gangmaster-1994
criminal-1994	Criminal		1994	Mahesh Bhatt	385596	YES	YES	http://localhost:3000/movies/criminal-1994
bhairava-dweepam-1994	Bhairava Dweepam		1994	Singeetam Srinivasa Rao	80944	YES	YES	http://localhost:3000/movies/bhairava-dweepam-1994
madam-1994	Madam		1994	Singeetam Srinivasa Rao	483666	YES	YES	http://localhost:3000/movies/madam-1994
maga-rayudu-1994	Maga Rayudu		1994	E. V. V. Satyanarayana		NO	YES	http://localhost:3000/movies/maga-rayudu-1994
maa-voori-maaraju-1994	Maa Voori Maaraju		1994	Kodi Ramakrishna		YES	YES	http://localhost:3000/movies/maa-voori-maaraju-1994
police-alludu-1994	Police Alludu		1994	S. S. Ravichandra		YES	YES	http://localhost:3000/movies/police-alludu-1994
m-dharmaraju-ma-1994	M Dharmaraju M.A.		1994	Ravi Raja Pinisetty	585968	YES	YES	http://localhost:3000/movies/m-dharmaraju-ma-1994
prema-and-co-1994	Prema & Co.		1994	Vamsy	1217314	YES	YES	http://localhost:3000/movies/prema-and-co-1994
angarakshakudu-1994	Angarakshakudu		1994	Kodandarami Reddy		NO	YES	http://localhost:3000/movies/angarakshakudu-1994
bhale-mavayya-1994	Bhale Mavayya		1994	Sadasiva Rao	1023418	YES	YES	http://localhost:3000/movies/bhale-mavayya-1994
kishkinda-kaanda-1994	Kishkinda Kaanda		1994	T. Prabhakar	1134223	YES	YES	http://localhost:3000/movies/kishkinda-kaanda-1994
palnati-pourusham-1994	Palnati Pourusham		1994	Muthyala Subbaiah		YES	YES	http://localhost:3000/movies/palnati-pourusham-1994
anna-1994	Anna		1994	Muthyala Subbaiah	78599	YES	YES	http://localhost:3000/movies/anna-1994
aame-1994	Aame		1994	E. V. V. Satyanarayana	309087	YES	YES	http://localhost:3000/movies/aame-1994
yamaleela-1994	Yamaleela		1994	S.V. Krishna Reddy	82720	YES	YES	http://localhost:3000/movies/yamaleela-1994
gandeevam-1994	Gandeevam		1994	Priyadarshan	280267	YES	YES	http://localhost:3000/movies/gandeevam-1994
subhalagnam-1994	Subhalagnam		1994	S.V. Krishna Reddy	82782	YES	YES	http://localhost:3000/movies/subhalagnam-1994
gumrah-1994	Gumrah		1994		165076	NO	YES	http://localhost:3000/movies/gumrah-1994
pelli-koduku-1994	Pelli Koduku		1994	Kodi Ramakrishna		YES	YES	http://localhost:3000/movies/pelli-koduku-1994
chaand-kaa-tukdaa-1994	Chaand Kaa Tukdaa		1994	Saawan Kumar Tak	161415	YES	YES	http://localhost:3000/movies/chaand-kaa-tukdaa-1994
insaniyat-1994	Insaniyat		1994	Tony Juneja	345984	YES	YES	http://localhost:3000/movies/insaniyat-1994
chauraha-1994	Chauraha		1994	Sadaqat Hussein	342187	YES	YES	http://localhost:3000/movies/chauraha-1994
number-one-1994	Number One		1994	KSF Vissu		YES	YES	http://localhost:3000/movies/number-one-1994
allarodu-1994	Allarodu		1994	K. Ajay Kumar		YES	YES	http://localhost:3000/movies/allarodu-1994
gharana-alludu-1994	Gharana Alludu		1994	Muthyala Subbaiah		YES	YES	http://localhost:3000/movies/gharana-alludu-1994
bramhachari-mogudu-1994	Bramhachari Mogudu		1994	Relangi Narasimha Rao		YES	YES	http://localhost:3000/movies/bramhachari-mogudu-1994
doragariki-donga-pellam-1994	Doragariki Donga Pellam		1994	S. S. Ravichandra		YES	YES	http://localhost:3000/movies/doragariki-donga-pellam-1994
captain-1994	Captain		1994	Kodandarami Reddy		YES	YES	http://localhost:3000/movies/captain-1994
allari-premikudu-1994	Allari Premikudu		1994	Kodandarami Reddy		YES	YES	http://localhost:3000/movies/allari-premikudu-1994
bangaru-kutumbam-1994	Bangaru Kutumbam		1994	Dasari Narayana Rao		YES	YES	http://localhost:3000/movies/bangaru-kutumbam-1994
ammayi-kapuram-1994	Ammayi Kapuram		1994	Muthyala Subbaiah		NO	YES	http://localhost:3000/movies/ammayi-kapuram-1994
s-p-parasuram-1994	S. P. Parasuram		1994	Ravi Raja Pinisetty	279118	YES	YES	http://localhost:3000/movies/s-p-parasuram-1994
hello-brother-1994	Hello Brother		1994	E.V.V. Satyanarayana	496698	YES	YES	http://localhost:3000/movies/hello-brother-1994
brahmachari-mogudu-1994	Brahmachari Mogudu		1994	Narasimha Rao Relangi	725499	YES	YES	http://localhost:3000/movies/brahmachari-mogudu-1994
super-police-1994	Super Police		1994	K. Murali Mohana Rao	279484	YES	YES	http://localhost:3000/movies/super-police-1994
mugguru-monagallu-1994	Mugguru Monagallu		1994	K. Raghavendra Rao	279116	YES	YES	http://localhost:3000/movies/mugguru-monagallu-1994
teerpu-1994	Teerpu		1994	Uppalapati Narayana Rao		YES	YES	http://localhost:3000/movies/teerpu-1994
sp-parasuram-1994	S.P. Parasuram		1994	Ravi Raja Pinisetty	279118	YES	YES	http://localhost:3000/movies/sp-parasuram-1994
aavesam-1994	Aavesam		1994	Kodi Ramakrishna		YES	YES	http://localhost:3000/movies/aavesam-1994
top-hero-1994	Top Hero		1994	S.V. Krishna Reddy	280355	YES	YES	http://localhost:3000/movies/top-hero-1994
bhale-pellam-1994	Bhale Pellam		1994	Kranthi Kumar	717331	YES	YES	http://localhost:3000/movies/bhale-pellam-1994
neeku-16-naaku-18-1994	Neeku 16 Naaku 18		1994	Vamsy	1220429	YES	YES	http://localhost:3000/movies/neeku-16-naaku-18-1994
yes-nenante-nene-1994	Yes Nenante Nene		1994	S. S. Ravichandra		NO	YES	http://localhost:3000/movies/yes-nenante-nene-1994
muddula-priyudu-1994	Muddula Priyudu		1994	K. Raghavendra Rao	279485	YES	YES	http://localhost:3000/movies/muddula-priyudu-1994
erra-sainyam-1994	Erra Sainyam		1994	Ravi Raja Pinisetty	1357507	YES	YES	http://localhost:3000/movies/erra-sainyam-1994
