Movie ID,Title,Year,Slug,Category,Issue,Severity,Current Value,Suggested Action
0dd1f322-d921-4551-976c-e7d839b35c32,"Muhrutha Balam",1969,"muhrutha-balam-1969","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
84413727-a03c-4f4e-b87d-8f4d49bffecb,"Agni Pareeksha",1951,"agni-pareeksha-1951","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7e7e2040-286c-41b8-89d1-8424d0d39c05,"Abhimanavantulu",1973,"abhimanavantulu-1973","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
684c97a0-9ebc-473a-ab9c-8a6985fc7b8f,"Jaya Vijaya",1959,"jaya-vijaya-1959","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1ecfbea8-1abb-4404-b023-778e74174417,"Sree Ramanjaneya Yuddham",1958,"sree-ramanjaneya-yuddham-1958","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
6ab2d60b-4ff5-480f-996d-0e2aa116a22d,"Ganga Gouri Samvadam",1958,"ganga-gouri-samvadam-1958","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3171dc69-9129-4466-a398-9615937437a1,"Atta Sommu Alludu Danam",1992,"atta-sommu-alludu-danam-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
6a8aa8a1-7af8-46a1-8be9-5ebe41d31a2c,"Etthuku Pai Etthu",1958,"etthuku-pai-etthu-1958","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1fcfda07-8dcd-4903-a32c-196f6cf2e2e8,"Ashtaaishwaryalu",1956,"ashtaaishwaryalu-1956","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c301c3eb-94fc-48a1-8bd8-f63a70478243,"Aada Janma",1951,"aada-janma-1951","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b0d91a00-dacc-439b-853b-50d8e7a6f449,"Vadina",1955,"vadina-1955","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c090f4cb-ba01-4f8b-8367-97226d7ad7bf,"Kanna Koothuru",1960,"kanna-koothuru-1960","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
cd43dbdc-39f1-4d6e-90a1-989477b813f2,"Sabhash Baby?",1972,"sabhash-baby-1972","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
acef3439-1b6f-4fd7-8aff-5e738c81d791,"Vadhante Dabbu",1957,"vadhante-dabbu-1957","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
fd95111f-3263-4823-acc8-f8a46cf5ef6c,"Pativrata",1964,"pativrata-1964","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9da1ac74-266e-4b78-949f-610c3da50f91,"Dhampathyam",1957,"dhampathyam-1957","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
76ec29e1-1e09-405f-b15c-28ec878c0af3,"Aada Bidda",1955,"aada-bidda-1955","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c513fda3-dc31-4c75-b54a-87f2ddcbbe15,"Adirindi Alludu",1996,"adirindi-alludu-1996","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
02babf5c-11ab-4449-ba07-9c8eb1efa6b6,"Puli Debba",1983,"puli-debba-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b1691aa1-a030-491d-9734-f2d947f54d94,"Naa Chellelu",1953,"naa-chellelu-1953","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
fe1763ff-7384-48af-885f-5e9d63c68669,"Guduputani",1972,"guduputani-1972","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
45170ea1-5f11-46f3-9aa9-2e3c940edbf5,"Puttillu",1953,"puttillu-1953","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
42878213-eb7d-4d9a-bd55-c5c654d185d5,"Sahasam",1952,"sahasam-1952","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
dd551642-1448-4c17-bc24-6c5695180610,"Peda Raithu",1952,"peda-raithu-1952","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ff399b47-0d9c-49db-824c-30ad37f3f8cd,"Propakari Papanna",1982,"propakari-papanna-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
272eefa0-0bb3-450d-ba61-86a91844e7c1,"Repallelo Radha",2001,"repallelo-radha-2001","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
63772952-2f81-424b-8ac1-9e468ab5bc66,"Tarumaru",1941,"tarumaru-1941","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b7d999df-c10e-470a-a606-5422391b2df4,"Sirimalle Navvindi",1980,"sirimalle-navvindi-1980","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
29c3f8b4-22db-4374-8ff0-1971fc987855,"Modhati Rathri",1950,"modhati-rathri-1950","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e4393439-3500-4216-ba9c-63a6ee7a06cb,"Subhamastu",1995,"subhamastu-1995","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
16655daa-a9f7-44e6-9c22-d57ab83e9a86,"Desamante Manushuloyi",1970,"desamante-manushuloyi-1970","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
db6f1afe-2f17-4ee0-8471-3b2a75701d7f,"Needa",1979,"needa-1979","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
6b27b1e1-57b2-4363-8079-e261bfced838,"Sakkanodu",1986,"sakkanodu-1986","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2b3afeb0-9fe3-4bce-8f21-5a6658af3b7d,"Cheekati Velugulu",1975,"cheekati-velugulu-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c02f57ee-48af-45ba-8a54-88ebbbcde590,"Manasamsaram",1968,"manasamsaram-1968","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
594b54b3-72ea-4395-8f0b-79c69da15748,"Priyuralu",1998,"priyuralu-1998","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f1e480c1-7d86-4f7b-91b6-ad420f09e638,"Khaidi No. 77",1978,"khaidi-no-77-1978","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
76f52f3c-50c5-4d4a-9d25-c6dbe151aeca,"Yee Taram Nehru",2000,"yee-taram-nehru-2000","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
191d10a9-c31e-406d-ba17-25158791055d,"Apadhbandhavulu",1983,"apadhbandhavulu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
936013a9-6977-45ca-b71f-1393f026a6f2,"Prema Sagaram (Tamil Dubbed Nenjil Oru Ragam)",1983,"prema-sagaram-tamil-dubbed-nenjil-oru-ragam-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
58711951-24f5-44c2-9249-4a3a38afc82c,"Chattaniki Sawal",1983,"chattaniki-sawal-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
6712c7c7-734b-4f85-b2e1-e2a7ebadcf84,"Krishnaarjunulu",1982,"krishnaarjunulu-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3f08329d-deaf-449e-8cff-6dcf0cb3b7af,"Bhagyavantudu",1971,"bhagyavantudu-1971","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b88165e9-b52f-4820-8d40-2e8aaac39520,"Konte Kodallu",1983,"konte-kodallu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2ef62a0a-697d-441d-bbfa-ce536f19954a,"Madhavayya Gari Manavadu",1992,"madhavayya-gari-manavadu-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1b7cd183-3614-4618-ae7b-94195fbb6ca5,"Ante Kaavali",1955,"ante-kaavali-1955","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
417d3154-60d4-4f6a-a20b-599d86cd3b3e,"Panthaalu Pattimpulu",1968,"panthaalu-pattimpulu-1968","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3f768d13-44d6-4f08-a893-2a57a5e1f570,"Aththaku Thagga Allullu",1982,"aththaku-thagga-allullu-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
aa29f8da-f4a6-4465-ad53-135378aca681,"Viplava Shankam",1982,"viplava-shankam-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
06778b0d-6d7b-4757-b445-37bdc25cf9ab,"Amma Nanna Lekunte",2007,"amma-nanna-lekunte-2007","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a7688f88-bda7-45ec-a34f-9c1a83591ebe,"Kodallu Vastunnaru Jagratha",1980,"kodallu-vastunnaru-jagratha-1980","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
58546946-8648-4c82-af1e-10f1147e3d00,"Krishnarjunulu",1982,"krishnarjunulu-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
404e002c-5ee0-4197-adee-a5d000a79c67,"Antha Mana Manichike",1972,"antha-mana-manichike-1972","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3375e740-b354-43d7-9060-32ff3e015276,"Attagaru Kotha Kodalu",1968,"attagaru-kotha-kodalu-1968","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
df0a36d7-92b8-4964-9e4e-dcb1c8bba848,"Prema Vijeta",1992,"prema-vijeta-1992","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
db9a5c4b-1645-4f27-b9ce-b40e864736b8,"Sneha Bandham",1973,"sneha-bandham-1973","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d3f004f5-3ab4-428b-bdc4-f8ce2f6d3d97,"Amma Kadupu Challaga",1991,"amma-kadupu-challaga-1991","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
f8536e05-0222-42fc-9ca6-caddbc6969ef,"Uthama Illalu",1974,"uthama-illalu-1974","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a27ed037-f033-4f36-99c5-476c4c5368b3,"Varudu Kavali",1957,"varudu-kavali-1957","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
6a2c7713-9c79-4c08-a9ee-3ed1bf8b2ae8,"M.L.A. Yedukondalu",1983,"m-l-a-yedukondalu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e3dc33cd-3ffe-4fb9-bc32-084ad9c5b991,"Poovanam",1969,"poovanam-1969","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
fed29b1c-d954-4190-9ded-a9e2311af1d1,"Devathalara Deevinchandi",1977,"devathalara-deevinchandi-1977","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ec37dc41-1810-45c5-a479-4b8b1dff3fbd,"Peddarikalu",1957,"peddarikalu-1957","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
060e1412-5e76-4c0f-9cc0-b341d0a86b28,"Chaduvukonna Bharya",1965,"chaduvukonna-bharya-1965","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d2fbe40e-6a9c-40a3-9a78-2785bb65cccd,"Parvathi Kalyanam",1958,"parvathi-kalyanam-1958","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d3c89d63-1298-4ef1-a3b4-d5f9e2cb9241,"Kula Daivam",1960,"kula-daivam-1960","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a93335d3-f7a1-408e-a1ac-3bd6eb25e1f9,"Sipayi Koothuru",1959,"sipayi-koothuru-1959","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
5162123f-d297-4d0a-b4b9-51e37ad0a345,"Mrugathrushna",1990,"mrugathrushna-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c1f17aa6-2e10-4e1d-ab97-0231a75625a8,"Chittamma Chilakamma",1975,"chittamma-chilakamma-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c749b3b5-7d1d-4bc4-890b-00164bcf7e4b,"Visali",1973,"visali-1973","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
1b8ae4e9-4524-4bad-aad9-e16bf8c621d0,"Rupavathi",1951,"rupavathi-1951","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
9fb7c17b-9125-47f2-999c-7d1697d0fcb8,"Aakasa Raju",1951,"aakasa-raju-1951","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
8eb1f51d-3c3f-497f-a5fc-0f58ff96c23e,"Peetala Meeda Pelli",1964,"peetala-meeda-pelli-1964","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
6b7c7128-c863-4628-8304-f0febe64630e,"Addala Meda",1981,"addala-meda-1981","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e4fca088-8438-40c5-a506-1b60064b3465,"Bangaru Talli",1971,"bangaru-talli-1971","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ebd309ba-ab73-48dc-8e08-079f10ff201a,"Keerthi Kantha Kanakam",1983,"keerthi-kantha-kanakam-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a3c2b15b-8e1b-4314-8136-184875f7e399,"Bhaktha Ambareesha",1959,"bhaktha-ambareesha-1959","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
67bc56cf-06f1-4f3d-9b92-715f20768276,"Bondam Pelli",1940,"bondam-pelli-1940","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
7ba96d99-11fa-4ae1-8d5a-731413866e55,"Chillarakottu Chittemma",1977,"chillarakottu-chittemma-1977","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2a69645c-720d-4ff2-9c3b-00f6f0fd413d,"Parvati Kalyanam",1941,"parvati-kalyanam-1941","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
edc2de96-babe-4074-a600-8293ba915e19,"Aadadhi Visirina Savaal",1984,"aadadhi-visirina-savaal-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
91d17326-c7e7-42c5-a9b3-7c2a0c177e49,"Mallela Manasulu",1975,"mallela-manasulu-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
0812e6d1-afb1-4207-bd7b-8534a559c2dc,"Amma Koduku",1993,"amma-koduku-1993","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b3e5ff75-192c-4137-9f44-eb6885a8b227,"Golkonda Abbulu",1982,"golkonda-abbulu-1982","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a546f2a4-8502-4d66-8c9c-094cc361fecd,"Moogavadi Paga",1983,"moogavadi-paga-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
78e24a8a-f46f-4a2a-9073-5ce14a76ab4b,"Kirayi Rangadu",1983,"kirayi-rangadu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
913b36d6-de23-4d75-8a9e-3ee8c2c197dd,"Vetagadi Vijayam",1983,"vetagadi-vijayam-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2aa5e58d-bd9e-49a1-893a-fb8afbd397f3,"Andadu Aagadu",1979,"andadu-aagadu-1979","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
bd0d92be-7b1c-49d0-b72d-ee8c21eb303c,"Tara Sasankam",1941,"tara-sasankam-1941","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
133e02f0-37ed-4be9-a0cc-459da2d6646c,"Kothakapuram",1975,"kothakapuram-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
a551f58f-07d0-4475-855d-2ee0e828eb87,"Dorakani Donga",1988,"dorakani-donga-1988","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
b8382609-9597-4286-9543-e1600f08d45d,"Ramayya Thandri",1975,"ramayya-thandri-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
d1b078bc-cf7b-42f3-a9b9-9f51d2563b4e,"Manavoori Katha",1976,"manavoori-katha-1976","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
c8cb43dd-9ab0-4792-b92f-1fb34d26f506,"Paruvu Pratishta",1993,"paruvu-pratishta-1993","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
34d0456a-4d90-4f72-ab5d-d91f64ad33b4,"Bangaru Kapuram",1984,"bangaru-kapuram-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
3960072e-1c21-4f7f-bc22-5509a6742e07,"Bandhipotu Rudramma",1983,"bandhipotu-rudramma-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
bea79920-e985-4cfb-9bc3-86c8714843ed,"Kirai Alludu",1984,"kirai-alludu-1984","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
51901685-b741-41e4-96f5-97565ebe78d4,"Pedaraasi Peddamma Katha",1968,"pedaraasi-peddamma-katha-1968","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
43669ad6-8865-42d1-897d-70d12e486994,"Ramudu Parasuramudu",1980,"ramudu-parasuramudu-1980","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
01812acb-68ef-4990-b575-6bf842b29cec,"Sri Edukondala Swaami",1991,"sri-edukondala-swaami-1991","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
75ce334c-94fa-4454-8c8d-44a5ae0bbec9,"Sri Jagannatha Mahatyamu",1955,"sri-jagannatha-mahatyamu-1955","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ed9a0c3b-386e-4420-a2ee-c87b40c3c7b7,"Guruvunu Minchina Sishyudu",1963,"guruvunu-minchina-sishyudu-1963","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
bad968b2-7c4b-472d-bd89-ae21c6ee0912,"Loguttu Perumallukeruka",1966,"loguttu-perumallukeruka-1966","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
227009ab-dfdc-4f98-a14e-55519ba5a291,"20va Shatabdam",1990,"20va-shatabdam-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
da136a55-d837-43fd-b47c-5dd342c040da,"Abhimanavathi",1975,"abhimanavathi-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
43c49acb-bbad-4f91-8123-a9dfdc8f99a5,"Santhanam Soubhagyam",1975,"santhanam-soubhagyam-1975","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e0803ada-5e7f-4d0e-8a41-847c4f80f45d,"Doctor Gari Kodalu",1983,"doctor-gari-kodalu-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
ff4baf81-b089-4452-8970-43e80060e0ae,"Patnam Vachhina Pasipapa (Tamil Dubbed Azhakia Kanne 1982)",1983,"patnam-vachhina-pasipapa-tamil-dubbed-azhakia-kanne-1982-1983","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
2452271d-1ebe-4848-b630-fbbc4216d683,"Aada bratuku (1952 film)",1952,"aada-bratuku-1952-film-1952","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
e04601fc-35b9-4309-ab1c-bad35ed7f3db,"Jai Bajarangabhali",1997,"jai-bajarangabhali-1997","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
0e64d219-fb66-4887-b51f-f2bdabfbcd5d,"Udhyamam",1990,"udhyamam-1990","Missing Poster","Missing poster_url (will show placeholder)",low,"","Add poster URL from TMDB or other source"
03b317cc-8b87-45b0-92e5-ad1de7eb7c92,"ChaalBaaz",1989,"chaalbaaz-1990","Slug Format Issue","Released movie (1989) should have year in slug",low,"chaalbaaz-1990","Consider adding year to slug: chaalbaaz-1990-1989"
65be9b54-3bc4-4e67-a7b0-75fa3e0e8556,"Brundavanam",1992,"brundavanam-1993","Slug Format Issue","Released movie (1992) should have year in slug",low,"brundavanam-1993","Consider adding year to slug: brundavanam-1993-1992"
234da35c-e92e-44a6-99a2-916b40c02752,"Magic",2024,"magic-tba","Slug Format Issue","Released movie (2024) should have year in slug",low,"magic-tba","Consider adding year to slug: magic-tba-2024"
