Slug,Title (English),Title (Telugu),Release Year,Box Office Category,Current Rating,TMDB/Avg Rating,Review Rating,Director,Hero,Heroine,Genres,Is Blockbuster,Is Classic,Is Underrated,Story Score,Direction Score,Performance Score,Suggested Rating,Notes
beast-2022,"Beast","బీస్ట్",2022,average,5.5,5.44,,"Nelson Dilipkumar","Vijay","Pooja Hegde","Action; Adventure; Thriller",FALSE,FALSE,FALSE,,,,,
valimai-2022,"Valimai","వాలిమై",2022,average,5.5,5.47,,"H. Vinoth","Ajith Kumar","Huma Qureshi","Action; Crime; Thriller",FALSE,FALSE,FALSE,,,,,
itlu-maredumilli-prajaneekam-2022,"Itlu Maredumilli Prajaneekam","",2022,average,5.3,5.3,,"A. R. Mohan","Allari Naresh","Anandhi","Drama; Action",FALSE,FALSE,FALSE,,,,,
gurtunda-seetakalam-2022,"Gurtunda Seetakalam","",2022,average,5.3,5.3,,"Nagashekar","Satyadev Kancharana","Tamannaah Bhatia","Romance; Drama",FALSE,FALSE,FALSE,,,,,
bloody-mary-2022,"Bloody Mary","",2022,average,5.3,5.3,,"Chandoo Mondeti","Kireeti Damaraju","Nivetha Pethuraj","Thriller; Crime",FALSE,FALSE,FALSE,,,,,
the-ghost-2022,"The Ghost","ది ఘోస్ట్",2022,average,5.1,5.1,,"Praveen Sattaru","Akkineni Nagarjuna","Sonal Chauhan","Action; Drama; Thriller",FALSE,FALSE,FALSE,,,,,
macherla-niyojakavargam-2022,"Macherla Niyojakavargam","",2022,average,5.1,5.1,,"S. R. Sekhar","Nithiin","Krithi Shetty","Thriller; Action",FALSE,FALSE,FALSE,,,,,
radhe-shyam-2022,"Radhe Shyam","రాధే శ్యామ్",2022,average,5.1,5.1,,"Radha Krishna Kumar","Prabhas","Pooja Hegde","Drama; Romance",FALSE,FALSE,FALSE,,,,,
sebastian-pc-524-2022,"Sebastian P.c. 524","",2022,average,5,4.7,,"Balaji Sayyapureddy","Kiran Abbavaram","Nuveksha","Thriller; Comedy",FALSE,FALSE,FALSE,,,,,
the-warriorr-2022,"The Warriorr","",2022,average,5,5,,"N. Linguswamy","Ram Pothineni","Krithi Shetty","Action; Drama",FALSE,FALSE,FALSE,,,,,
repeat-2022,"Repeat","",2022,average,5,5,,"Arvindh Srinivasan","Naveen Chandra","Smruthi Venkat","Crime; Thriller",FALSE,FALSE,FALSE,,,,,
avatara-purusha-part-1-2022,"Avatara Purusha: Part 1","",2022,average,5,5,,"Suni","Sharan","Ashika Ranganath","Thriller; Fantasy; Horror",FALSE,FALSE,FALSE,,,,,
aa-ammayi-gurinchi-meeku-cheppali-2022,"Aa Ammayi Gurinchi Meeku Cheppali","",2022,average,5,4.8,,"Mohana Krishna Indraganti","Sudheer Babu","Krithi Shetty","Romance; Drama",FALSE,FALSE,FALSE,,,,,
dongalunnaru-jagratha-2022,"Dongalunnaru Jagratha","",2022,average,5,4.7,,"Sathish Tripura","Sri Simha","Preethi Asrani","Thriller",FALSE,FALSE,FALSE,,,,,
viraata-parvam-2022,"Viraata Parvam","",2022,average,5,4.8,,"Venu Udugula","Rana Daggubati","Sai Pallavi","Drama; Romance",FALSE,FALSE,FALSE,,,,,
good-luck-sakhi-2022,"Good Luck Sakhi","",2022,average,5,4.9,,"Nagesh Kukunoor","Aadhi Pinisetty","Keerthy Suresh","Drama; Romance; Comedy",FALSE,FALSE,FALSE,,,,,
vedha-2022,"Vedha","",2022,below-average,4.7,4.9,,"A Harsha","Shiva Rajkumar","Aditi Sagar","Action; Drama",FALSE,FALSE,FALSE,,,,,
godse-2022,"Godse","",2022,average,4.6,4.6,,"Gopi Ganesh","Satyadev Kancharana","Aishwarya Lekshmi","Thriller; Action",FALSE,FALSE,FALSE,,,,,
first-day-first-show-2022,"First Day First Show","",2022,average,4.5,4.3,,"Vamshidhar Kosgi Goud","Srikanth Reddy","Sanchita Bashu","Comedy; Romance",FALSE,FALSE,FALSE,,,,,
sasanasabha-2022,"Sasanasabha","",2022,average,4.5,4.5,,"Venu Mandikanti","Indrasena","Aishwarya Raj Bhakuni","Thriller; Action",FALSE,FALSE,FALSE,,,,,
alluri-2022,"Alluri","",2022,average,4.5,4.5,,"B S Pradeep Varma","Sree Vishnu","Kayadu Lohar","Action; Crime",FALSE,FALSE,FALSE,,,,,
f3-fun-and-frustration-2022,"F3: Fun and Frustration","",2022,average,4.4,4.4,,"Anil Ravipudi","Daggubati Venkatesh","Tamannaah Bhatia","Comedy; Romance; Family",FALSE,FALSE,FALSE,,,,,
dhamaka-2022,"Dhamaka","ధమాకా",2022,average,4.3,4.3,,"Trinadha Rao Nakkina","Ravi Teja","Sreeleela","Action; Comedy",FALSE,FALSE,FALSE,,,,,
pakka-commercial-2022,"Pakka Commercial","",2022,average,4.3,4.3,,"Maruthi Dasari","Gopichand","Raashii Khanna","Comedy; Crime; Action",FALSE,FALSE,FALSE,,,,,
odela-railway-station-2022,"Odela Railway Station","",2022,average,4.3,4.3,,"Ashok Teja","Hebah Patel","Sai Ronak","Action; Romance; Crime",FALSE,FALSE,FALSE,,,,,
liger-2022,"Liger","లైగర్",2022,average,4.2,4.2,,"Puri Jagannadh","Vijay Deverakonda","Ananya Panday","Action; Romance",FALSE,FALSE,FALSE,,,,,
acharya-2022,"Acharya","ఆచార్య",2022,average,4.1,4.1,,"Koratala Siva","Chiranjeevi","Pooja Hegde","Action; Drama",FALSE,FALSE,FALSE,,,,,
son-of-india-2022,"Son of India","",2022,average,4,4,,"Diamond Ratnababu","Mohan Babu","Srikanth","Drama; Action",FALSE,FALSE,FALSE,,,,,
aadavaallu-meeku-johaarlu-2022,"Aadavaallu Meeku Johaarlu","",2022,average,4,4,,"Kishore Tirumala","Sharwanand","Rashmika Mandanna","Family; Comedy; Drama",FALSE,FALSE,FALSE,,,,,
aakasha-veedhullo-2022,"Aakasha Veedhullo","",2022,average,3,3,,"Gautham Krishna.D","Srikanth Iyengar","Harshita Gaur","Drama; Romance",FALSE,FALSE,FALSE,,,,,
69-samskar-colony-2022,"#69 Samskar Colony","",2022,average,2.7,2.7,,"Sunil Kumar Reddy","Ester Noronha","Rishwi Thimmaraju","Romance",FALSE,FALSE,FALSE,,,,,
veyi-subhamulu-kalugu-neeku-2022,"Veyi Subhamulu Kalugu Neeku","",2022,average,2,2,,"Rathod Raams","Satyam Rajesh","Siddhiksha","Action; Comedy",FALSE,FALSE,FALSE,,,,,
chittam-maharani-2022,"Chittam Maharani","",2022,average,2,2,,"Akula Kasi Viswanath","Yazurved Gurram","Rachana Inder","Comedy; Drama; Romance",FALSE,FALSE,FALSE,,,,,
ram-asur-2021,"Ram Asur","",2021,industry-hit,9.5,9,,"Triparna Venkatesh","Abhinav Sardar","Chandhini Tamilarasan","Science Fiction; Thriller",TRUE,FALSE,FALSE,,,,,
senapathi-2021,"Senapathi","",2021,industry-hit,9.4,8.4,,"Pavan Sadineni","Rajendra Prasad","Gnaneswari Kandregula","Crime; Thriller",TRUE,FALSE,FALSE,,,,,
natyam-2021,"Natyam","",2021,industry-hit,9.2,8.2,,"Revanth Korukonda","Sandhya Raju","Sandhya Raju","Romance; Drama",TRUE,FALSE,FALSE,,,,,
all-too-well-the-short-film-2021,"All Too Well: The Short Film","",2021,industry-hit,9.1,8.06,,"Taylor Swift","Sadie Sink","Dylan O'Brien","Drama; Music",TRUE,FALSE,FALSE,,,,,
crrush-2021,"Crrush","",2021,hit,8.8,9.9,,"Subash","Abhay Simha","Krishna Madhuri","Comedy; Romance",TRUE,FALSE,FALSE,,,,,
billie-eilish-the-world-s-a-little-blurry-2021,"Billie Eilish: The World's a Little Blurry","",2021,super-hit,8.8,8.25,,"R. J. Cutler","Billie Eilish","FINNEAS","Documentary; Music",TRUE,FALSE,FALSE,,,,,
the-year-earth-changed-2021,"The Year Earth Changed","",2021,blockbuster,8.6,7.93,,"Tom Beard","David Attenborough","Bhashkar Bara","Documentary",TRUE,FALSE,FALSE,,,,,
zack-snyder-s-justice-league-2021,"Zack Snyder's Justice League","",2021,super-hit,8.6,8.1,,"Zack Snyder","Ben Affleck","Henry Cavill","Action; Adventure; Fantasy",TRUE,FALSE,FALSE,,,,,
palmer-2021,"Palmer","",2021,super-hit,8.6,8.14,,"Fisher Stevens","Justin Timberlake","Ryder Allen","Drama",TRUE,FALSE,FALSE,,,,,
the-father-2021,"The Father","",2021,super-hit,8.6,8.1,,"Florian Zeller","Anthony Hopkins","Olivia Colman","Drama",TRUE,FALSE,FALSE,,,,,
bo-burnham-inside-2021,"Bo Burnham: Inside","",2021,super-hit,8.5,8.01,,"Bo Burnham","Bo Burnham","","Comedy; Drama",TRUE,FALSE,FALSE,,,,,
cauliflower-2021,"Cauliflower","",2021,super-hit,8.5,8,,"R. K. Malineni","Sampoornesh Babu","Vasanthi Krishnan","Comedy; Fantasy",TRUE,FALSE,FALSE,,,,,
garuda-gamana-vrishabha-vahana-2021,"Garuda Gamana Vrishabha Vahana","",2021,blockbuster,8.2,7.5,,"Raj B Shetty","Raj B Shetty","Rishab Shetty","Crime; Drama; Thriller",TRUE,FALSE,FALSE,,,,,
cruella-2021,"Cruella","",2021,hit,8,7.98,,"Craig Gillespie","Emma Stone","Emma Thompson","Comedy; Crime; Adventure",FALSE,FALSE,FALSE,,,,,
the-rescue-2021,"The Rescue","",2021,hit,8,7.96,,"Jimmy Chin","Jim Warny","Thanet Natisri","Documentary; Drama",FALSE,FALSE,FALSE,,,,,
sundari-2021,"Sundari","సువర్ణ సుందరి",2021,super-hit,8,8,,"Kalyanji Gogana","Rakendu Mouli","Poorna","Romance; Thriller",TRUE,FALSE,FALSE,,,,,
spider-man-no-way-home-2021,"Spider-Man: No Way Home","",2021,hit,7.9,7.94,,"Jon Watts","Tom Holland","Zendaya","Action; Adventure; Science Fiction",FALSE,FALSE,FALSE,,,,,
creating-the-queen-s-gambit-2021,"Creating The Queen's Gambit","",2021,hit,7.9,7.87,,"Scott Frank","Anya Taylor-Joy","Scott Frank","Documentary",FALSE,FALSE,FALSE,,,,,
coda-2021,"CODA","",2021,hit,7.9,7.9,,"Sian Heder","Emilia Jones","Marlee Matlin","Drama; Music; Romance",FALSE,FALSE,FALSE,,,,,
the-mitchells-vs-the-machines-2021,"The Mitchells vs. the Machines","",2021,hit,7.9,7.86,,"Mike Rianda","Abbi Jacobson","Danny McBride","Animation; Adventure; Comedy",FALSE,FALSE,FALSE,,,,,
friends-the-reunion-2021,"Friends: The Reunion","",2021,hit,7.9,7.85,,"Ben Winston","Jennifer Aniston","Courteney Cox","Documentary",FALSE,FALSE,FALSE,,,,,
wish-dragon-2021,"Wish Dragon","",2021,hit,7.9,7.9,,"Chris Appelhans","Jimmy Wong","John Cho","Animation; Family; Comedy; Fantasy; Romance; Adventure",FALSE,FALSE,FALSE,,,,,
ron-s-gone-wrong-2021,"Ron's Gone Wrong","",2021,hit,7.9,7.87,,"Sarah Smith","Jack Dylan Grazer","Zach Galifianakis","Animation; Science Fiction; Family; Comedy",FALSE,FALSE,FALSE,,,,,
sarpatta-parambarai-2021,"Sarpatta Parambarai","",2021,hit,7.9,7.62,,"Pa Ranjith","Arya","Pasupathy","History; Action; Drama",FALSE,FALSE,FALSE,,,,,
nobody-2021,"Nobody","",2021,hit,7.9,7.9,,"Ilya Naishuller","Bob Odenkirk","Aleksey Serebryakov","Action; Thriller",FALSE,FALSE,FALSE,,,,,
thimmarusu-2021,"Thimmarusu","",2021,average,7.8,7.8,,"Sharan Koppisetty","Satyadev Kancharana","Priyanka Jawalkar","Crime; Thriller",TRUE,FALSE,TRUE,,,,,
thimmarusu-assignment-vali-2021,"Thimmarusu: Assignment Vali","",2021,hit,7.8,7.8,,"Sharan Koppisetty","Satyadev Kancharana","Priyanka Jawalkar","Crime; Thriller",TRUE,FALSE,TRUE,,,,,
drishyam-2-2021,"Drishyam 2","",2021,hit,7.8,7.5,,"Jeethu Joseph","Mohanlal","Meena","Thriller; Crime; Drama",FALSE,FALSE,FALSE,,,,,
dune-2021,"Dune","",2021,hit,7.8,7.78,,"Denis Villeneuve","Timothée Chalamet","Rebecca Ferguson","Science Fiction; Adventure",FALSE,FALSE,FALSE,,,,,
-home-2021,"#Home","",2021,hit,7.7,7.71,,"Rojin Thomas","Indrans","Sreenath Bhasi","Drama; Family",FALSE,FALSE,FALSE,,,,,
jathi-ratnalu-2021,"Jathi Ratnalu","",2021,hit,7.5,7.2,,"Anudeep","Naveen Polishetty","Faria Abdullah","Comedy; Drama",TRUE,FALSE,TRUE,,,,,
nayattu-2021,"Nayattu","",2021,hit,7.5,7.54,,"Martin Prakkat","Kunchacko Boban","Joju George","Thriller; Drama",FALSE,FALSE,FALSE,,,,,
joji-2021,"Joji","",2021,hit,7.5,7.49,,"Dileesh Pothan","Fahadh Faasil","Baburaj","Drama; Crime",FALSE,FALSE,FALSE,,,,,
love-story-2021,"Love Story","లవ్ స్టోరీ",2021,hit,7.5,7.3,,"Arthur Hiller","Naga Chaitanya","Ali MacGraw","Romance",TRUE,FALSE,TRUE,,,,,
naandhi-2021,"Naandhi","",2021,hit,7.5,7.3,,"Vijay Kanakamedala","Allari Naresh","Varalaxmi Sarathkumar","Crime; Drama; Thriller",TRUE,FALSE,TRUE,,,,,
pushpa-the-rise-2021,"Pushpa: The Rise","పుష్ప: ది రైజ్",2021,blockbuster,7.5,6.8,,"Sukumar","Allu Arjun","Rashmika Mandanna","Action; Drama; Thriller",TRUE,FALSE,TRUE,,,,,
play-back-2021,"Play Back","",2021,hit,7.5,7.5,,"Jakka Hari Prasad","Dinesh Tej","Ananya Nagalla","Thriller; Science Fiction",TRUE,FALSE,TRUE,,,,,
sekhar-kammula-2021,"Love Story","",2021,average,7.5,,,"Sekhar Kammula","Naga Chaitanya Akkineni","Sai Pallavi","Romance; Drama",FALSE,FALSE,FALSE,,,,,
drushyam-2-2021,"Drushyam 2","",2021,average,7.5,6.7,,"Jeethu Joseph","Daggubati Venkatesh","Meena","Thriller; Drama; Crime",FALSE,FALSE,TRUE,,,,,
chandra-sekhar-yeleti-2021,"Check","",2021,average,7.5,,,"Chandra Sekhar Yeleti","Nithiin","Rakul Preet Singh","Thriller; Action",FALSE,FALSE,FALSE,,,,,
www-2021,"WWW","",2021,hit,7.5,7.5,,"K. V. Guhan","Thrigun","Shivani Rajashekar","Thriller; Science Fiction",TRUE,FALSE,TRUE,,,,,
varudu-kaavalenu-2021,"Varudu Kaavalenu","",2021,hit,7.5,7.4,,"Lakshmi Sowjanya","Naga Shaurya","Ritu Varma","Family; Romance; Drama",TRUE,FALSE,TRUE,,,,,
the-rose-villa-2021,"The Rose Villa","",2021,hit,7.5,7.5,,"RJ Hemant","Dheekshith Shetty","Swetaa Varma","Horror; Thriller",TRUE,FALSE,TRUE,,,,,
adbhutham-2021,"Adbhutham","",2021,hit,7.5,7.3,,"Mallik Ram","Teja Sajja","Shivani Rajashekar","Romance; Drama",TRUE,FALSE,TRUE,,,,,
raja-vikramarka-2021,"Raja Vikramarka","",2021,hit,7.4,7.2,,"Sri Saripalli","Kartikeya Gummakonda","Tanya Ravichandran","Action; Thriller",TRUE,FALSE,TRUE,,,,,
kuruthi-2021,"Kuruthi","",2021,hit,7.4,7.4,,"Manu Warrier","Prithviraj Sukumaran","Roshan Mathew","Thriller; Action",FALSE,FALSE,FALSE,,,,,
jai-bhim-2021,"Jai Bhim","జై భీమ్",2021,hit,7.4,7.35,,"T. J. Gnanavel","Suriya","Lijomol Jose","Crime; Drama; Mystery",FALSE,FALSE,FALSE,,,,,
mandela-2021,"Mandela","",2021,hit,7.4,7.1,,"Madonne Ashwin","Yogi Babu","G. M. Sundar","Comedy; Drama",FALSE,FALSE,FALSE,,,,,
shershaah-2021,"Shershaah","",2021,hit,7.4,7.35,,"Vishnu Varadhan","Sidharth Malhotra","Kiara Advani","Action; Drama; Thriller; War",FALSE,FALSE,FALSE,,,,,
operation-java-2021,"Operation Java","",2021,hit,7.3,7,,"Tharun Moorthy","Balu Varghese","Lukman Avaran","Thriller; Crime",FALSE,FALSE,FALSE,,,,,
gamanam-2021,"Gamanam","",2021,hit,7.3,7.3,,"Sujana Rao","Shiva Kandukuri","Shriya Saran","Drama",TRUE,FALSE,TRUE,,,,,
karnan-2021,"Karnan","",2021,hit,7.3,7.33,,"Mari Selvaraj","Dhanush","Rajisha Vijayan","Drama; Action",FALSE,FALSE,FALSE,,,,,
minnal-murali-2021,"Minnal Murali","మిన్నల్ మురళి",2021,hit,7.2,7.2,,"Basil Joseph","Tovino Thomas","Guru Somasundaram","Action; Comedy; Fantasy",FALSE,FALSE,FALSE,,,,,
83-2021,"83","",2021,hit,7.2,7.2,,"Kabir Khan","Ranveer Singh","Pankaj Tripathi","Drama; History",FALSE,FALSE,FALSE,,,,,
sardar-udham-2021,"Sardar Udham","",2021,hit,7.2,7.16,,"Shoojit Sircar","Vicky Kaushal","Shaun Scott","Crime; Drama; History",FALSE,FALSE,FALSE,,,,,
malik-2021,"Malik","",2021,hit,7.2,7.2,,"Mahesh Narayanan","Fahadh Faasil","Nimisha Sajayan","Thriller; Drama; Action; Crime; Adventure",FALSE,FALSE,FALSE,,,,,
aakashavaani-2021,"Aakashavaani","",2021,hit,7,7,,"Ashwin Gangaraju","Samuthirakani","Vinay Varma","Drama",TRUE,FALSE,TRUE,,,,,
churuli-2021,"Churuli","",2021,average,7,6.97,,"Lijo Jose Pellissery","Vinay Forrt","Chemban Vinod Jose","Horror; Mystery; Science Fiction; Fantasy",FALSE,FALSE,FALSE,,,,,
sashi-2021,"Sashi","",2021,hit,7,7,,"Srinivas Naidu Nadikatla","Aadi Saikumar","Surbhi","Drama; Romance",TRUE,FALSE,TRUE,,,,,
pelli-sandad-2021,"Pelli SandaD","",2021,hit,7,7,,"Gowri Ronanki","Roshan Meka","Sreeleela","Drama; Family; Romance",TRUE,FALSE,TRUE,,,,,
maanaadu-2021,"Maanaadu","The Loop",2021,hit,7,7,,"Venkat Prabhu","Silambarasan","S. J. Suryah","Thriller; Action; Science Fiction",FALSE,FALSE,FALSE,,,,,
thank-you-brother-2021,"Thank You Brother!","",2021,hit,7,7,,"Ramesh Raparthi","Viraj Ashwin","Anasuya Bharadwaj","Thriller",TRUE,FALSE,TRUE,,,,,
nenu-leni-na-premakatha-2021,"Nenu Leni Na Premakatha","",2021,hit,7,7,,"Suresh Utharadi","Naveen Chandra","Gayathri Suresh","Romance; Science Fiction",TRUE,FALSE,TRUE,,,,,
republic-2021,"Republic","",2021,average,6.9,6.9,,"Deva Katta","Sai Dharam Tej","Aishwarya Rajesh","Documentary; History",FALSE,FALSE,TRUE,,,,,
narappa-2021,"Narappa","",2021,average,6.9,6.9,,"Srikanth Addala","Daggubati Venkatesh","Priyamani","Drama; Action",FALSE,FALSE,TRUE,,,,,
ninnila-ninnila-2021,"Ninnila Ninnila","",2021,average,6.9,6.9,,"Ani I. V. Sasi","Ashok Selvan","Ritu Varma","Comedy; Romance",FALSE,FALSE,TRUE,,,,,
mimi-2021,"Mimi","",2021,average,6.9,6.92,,"Laxman Utekar","Kriti Sanon","Pankaj Tripathi","Comedy; Drama",FALSE,FALSE,FALSE,,,,,
thellavarithe-guruvaram-2021,"Thellavarithe Guruvaram","",2021,average,6.8,6.8,,"Manikanth Gelli","Sri Simha","Chitra Shukla","Drama; Comedy; Romance",FALSE,FALSE,TRUE,,,,,
haseen-dillruba-2021,"Haseen Dillruba","",2021,average,6.8,6.78,,"Vinil Mathew","Taapsee Pannu","Vikrant Massey","Mystery; Thriller; Crime; Romance",FALSE,FALSE,FALSE,,,,,
cinema-bandi-2021,"Cinema Bandi","",2021,average,6.8,6.8,,"Praveen Kandregula","Rag Mayur","Uma YG","Drama; Comedy",FALSE,FALSE,TRUE,,,,,
shyam-singha-roy-2021,"Shyam Singha Roy","శ్యామ్ సింఘా రాయ్",2021,average,6.8,6.8,,"Rahul Sankrityan","Nani","Sai Pallavi","Romance; Thriller; Drama",FALSE,FALSE,TRUE,,,,,
maara-2021,"Maara","",2021,average,6.7,6.7,,"Dhilip Kumar","R. Madhavan","Shraddha Srinath","Drama",FALSE,FALSE,FALSE,,,,,
sara-s-2021,"Sara'S","",2021,average,6.7,6.7,,"Jude Anthany Joseph","Anna Ben","Sunny Wayne","Comedy; Drama",FALSE,FALSE,FALSE,,,,,
pitta-kathalu-2021,"Pitta Kathalu","",2021,average,6.7,,,"Nag Ashwin","Satyadev","Shruti Haasan","Drama",FALSE,FALSE,FALSE,,,,,
master-2021,"Master","",2021,average,6.6,6.59,,"Lokesh Kanagaraj","Vijay","Vijay Sethupathi","Action; Thriller; Crime",FALSE,FALSE,FALSE,,,,,
zombie-reddy-2021,"Zombie Reddy","",2021,average,6.5,6.5,,"Prasanth Varma","Teja Sajja","Anandhi","Horror; Comedy",FALSE,FALSE,TRUE,,,,,
sr-kalyanamandapam-2021,"Sr Kalyanamandapam","",2021,average,6.5,6.5,,"Sridhar Gade","Kiran Abbavaram","Priyanka Jawalkar","Comedy; Drama; Romance",FALSE,FALSE,TRUE,,,,,
shaadi-mubarak-2021,"Shaadi Mubarak","",2021,average,6.5,6.5,,"Padmasri","RJ Hemant","Drishya Raghunath","Comedy; Drama",FALSE,FALSE,TRUE,,,,,
teddy-2021,"Teddy","",2021,average,6.5,6.5,,"Shakti Soundar Rajan","Arya","Sayesha Saigal","Action; Thriller; Fantasy; Adventure",FALSE,FALSE,FALSE,,,,,
y-2021,"Y","",2021,average,6.5,6.5,,"Dean DeBlois","Jay Baruchel","America Ferrera","Animation; Family; Adventure",FALSE,FALSE,TRUE,,,,,
arjuna-phalguna-2021,"Arjuna Phalguna","",2021,average,6.5,6.5,,"Teja Marni","Sree Vishnu","Amritha Aiyer","Action; Crime; Romance",FALSE,FALSE,TRUE,,,,,
atrangi-re-2021,"Atrangi Re","",2021,average,6.5,6.51,,"Aanand L. Rai","Sara Ali Khan","Dhanush","Romance; Comedy; Drama",FALSE,FALSE,FALSE,,,,,
konda-polam-2021,"Konda Polam","",2021,average,6.5,6.5,,"Radha Krishna Jagarlamudi","Panja Vaisshnav Tej","Rakul Preet Singh","Thriller; Crime; Romance",FALSE,FALSE,TRUE,,,,,
a-ad-infitium-2021,"A: Ad Infinitum","",2021,average,6.5,,,"Ugandhar Muni","Nitin Prasanna","Preeti Asrani","Mystery",FALSE,FALSE,FALSE,,,,,
the-guilty-2021,"The Guilty","",2021,average,6.4,6.43,,"Antoine Fuqua","Jake Gyllenhaal","Ethan Hawke","Drama; Thriller",FALSE,FALSE,FALSE,,,,,
chaavu-kaburu-challaga-2021,"Chaavu Kaburu Challaga","",2021,average,6.4,6.4,,"Koushik Pegallapati","Kartikeya Gummakonda","Lavanya Tripathi","Romance; Action",FALSE,FALSE,TRUE,,,,,
one-small-story-2021,"One Small Story","",2021,average,6.4,6.4,,"Karthik Rapolu","Santosh Shoban","Kavya Thapar","Drama; Comedy",FALSE,FALSE,TRUE,,,,,
doctor-2021,"Doctor","",2021,average,6.4,6.39,,"Nelson Dilipkumar","Sivakarthikeyan","Vinay Rai","Thriller; Comedy; Action",FALSE,FALSE,FALSE,,,,,
gully-rowdy-2021,"Gully Rowdy","",2021,average,6.3,6.3,,"G. Nageswara Reddy","Sundeep Kishan","Neha Shetty","Comedy; Action",FALSE,FALSE,TRUE,,,,,
bell-bottom-2021,"Bell Bottom","",2021,average,6.3,6.28,,"Ranjit Tiwari","Akshay Kumar","Huma Qureshi","Action; Thriller",FALSE,FALSE,FALSE,,,,,
vakeel-saab-2021,"Vakeel Saab","వకీల్ సాబ్",2021,average,6.3,6.3,,"Venu Sriram","Pawan Kalyan","Shruti Haasan","Action; Thriller; Crime; Drama",FALSE,FALSE,TRUE,,,,,
maa-oori-polimera-2021,"Maa Oori Polimera","",2021,average,6.2,6.2,,"Anil Viswanath","Satyam Rajesh","Kamakshi Bhaskarla","Horror; Thriller",FALSE,FALSE,TRUE,,,,,
kurup-2021,"Kurup","",2021,average,6.2,6.16,,"Srinath Rajendran","Dulquer Salmaan","Sobhita Dhulipala","Thriller; Crime",FALSE,FALSE,FALSE,,,,,
hero-2021,"Hero","",2021,average,6.2,6.2,,"M Bharath Raj","Rishab Shetty","Ganavi Laxman","Comedy; Thriller",FALSE,FALSE,FALSE,,,,,
sreekaram-2021,"Sreekaram","",2021,average,6.2,6.2,,"B. Kishore Reddy","Sharwanand","Priyanka Arul Mohan","Drama",FALSE,FALSE,TRUE,,,,,
rang-de-2021,"Rang De","",2021,average,6.1,6.1,,"Venky Atluri","Nithiin","Keerthy Suresh","Comedy; Romance",FALSE,FALSE,TRUE,,,,,
most-eligible-bachelor-2021,"Most Eligible Bachelor","",2021,average,6.1,6.1,,"Bhaskar","Akhil Akkineni","Pooja Hegde","Romance",FALSE,FALSE,FALSE,,,,,
guduputani-2021,"Guduputani","",2021,average,6,,,"K. M. Kumar","Saptagiri","Neha Solanki","Comedy; Action",FALSE,FALSE,FALSE,,,,,
chalo-premiddam-2021,"Chalo Premiddam","",2021,average,6,,,"Suresh Seker Repale","Sai Ronak","Neha Solanki","Romance; Family",FALSE,FALSE,FALSE,,,,,
